metric_id,strategy_id,window_id,a4e_value,a4f_value,difference,tolerance,status,notes
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.0955783813294894,0.09557838132948948,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,157398.38200123698,157398.38200123698,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,-0.1390074059258219,-0.13900740592582195,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.1002206547697411,0.1002206547697411,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.7503942084009605,0.7503942084009605,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,0.1160108322932553,0.11601083229325537,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,282859.2536793278,282859.2536793278,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,-0.2558185599683075,-0.2558185599683075,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,0.1457111118362502,0.1457111118362502,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,FULL_COMMON_HISTORY,1.0,1.0,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,0.1151645482129137,0.11516454821291378,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,171886.4033000154,171886.4033000154,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,-0.184968546518044,-0.18496854651804406,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,0.1340502851857939,0.1340502851857939,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_100_0,LATEST_FIVE_YEARS,1.0,1.0,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr_percentile,RANDOM_SELECTION_SAME_RISKY_COUNT,A4E_MATCHED_DIAGNOSTIC,0.9442,0.9442,0.0,1e-12,PASS,Exact A4E CASH1 randomisation reproduction; not reused for A4F CASH0
candidate_drawdown_percentile_less_severe,RANDOM_SELECTION_SAME_RISKY_COUNT,A4E_MATCHED_DIAGNOSTIC,0.6962,0.6962,0.0,1e-12,PASS,Exact A4E CASH1 randomisation reproduction; not reused for A4F CASH0
candidate_cagr_percentile,MONTHLY_RANK_SHUFFLE,A4E_MATCHED_DIAGNOSTIC,0.9964,0.9964,0.0,1e-12,PASS,Exact A4E CASH1 randomisation reproduction; not reused for A4F CASH0
candidate_drawdown_percentile_less_severe,MONTHLY_RANK_SHUFFLE,A4E_MATCHED_DIAGNOSTIC,0.1054,0.1054,0.0,1e-12,PASS,Exact A4E CASH1 randomisation reproduction; not reused for A4F CASH0
