signal_date,execution_date,rank,economic_exposure_family_id,economic_exposure_name,RS63,RS126,RS252,rank_RS63,rank_RS126,rank_RS252,composite_score,research_maturity,parent_sector,geography,industry,theme,warning
2023-11-30,2023-12-01,3,GLOBAL_AI,Artificial-intelligence value chain,0.04686963495306773,0.03304302831707551,0.2059515611402991,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.8181818181818181,NEW,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-11-30,2023-12-01,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.03930735753711212,0.07067578462474944,0.09743486328703233,0.7727272727272727,0.9090909090909091,0.7727272727272727,0.8181818181818181,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-11-30,2023-12-01,5,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.0221151648776563,0.042307958556772274,0.2961515954131364,0.6818181818181818,0.7727272727272727,1.0,0.8181818181818181,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,2024-01-02,1,GLOBAL_AI,Artificial-intelligence value chain,0.2295287884222983,0.14526197850781264,0.42302578121532,1.0,0.9523809523809523,1.0,0.984126984126984,NEW,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,2024-01-02,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.11370165087311612,0.09496554024400106,0.41627696702102424,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.9047619047619047,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,2024-01-02,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.06364682740266758,0.10981915034099754,0.13457629014942363,0.7142857142857143,0.9047619047619048,0.8095238095238095,0.8095238095238095,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,2024-01-02,4,GLOBAL_SOFTWARE,Software and cloud businesses,0.043023014374736546,0.09042327918428672,0.24682735995617833,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.7619047619047619,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,2024-01-02,5,GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,0.06838715063781864,0.023367688383168606,0.12203897649548945,0.7619047619047619,0.6190476190476191,0.7619047619047619,0.7142857142857142,MATURE,GLOBAL_INDUSTRIALS,GLOBAL,INDUSTRIAL_AUTOMATION,ROBOTICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,2024-02-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.15719535498473713,0.12418209706053074,0.3372535505119205,1.0,0.9545454545454546,1.0,0.9848484848484849,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,2024-02-01,2,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.05770471230704177,0.5733910728054821,0.32807219031277257,0.6818181818181818,1.0,0.9545454545454546,0.8787878787878787,NEW,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,2024-02-01,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.07869554804987544,0.12334996108056062,0.18390750678410006,0.8181818181818182,0.9090909090909091,0.8636363636363636,0.8636363636363635,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,2024-02-01,4,GLOBAL_SOFTWARE,Software and cloud businesses,0.059493627687386974,0.0755108378794509,0.20405769069698043,0.7272727272727273,0.8636363636363636,0.9090909090909091,0.8333333333333333,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,2024-02-01,5,GLOBAL_AI,Artificial-intelligence value chain,0.1066652881169019,-0.020461953600898752,0.13657526852369073,0.9090909090909091,0.6818181818181818,0.8181818181818182,0.803030303030303,NEW,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,2024-03-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.15358596411304526,0.20326994023091793,0.39121534165237204,1.0,1.0,1.0,1.0,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,2024-03-01,2,GLOBAL_AI,Artificial-intelligence value chain,0.05538320720602741,0.11801107622171081,0.1984731476904933,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.909090909090909,NEW,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,2024-03-01,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.03965946361109851,0.07790208827429423,0.1146955785419006,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.803030303030303,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,2024-03-01,4,GLOBAL_RETAIL,Retail and e-commerce businesses,0.0413993895260103,0.05007729263682137,0.023312805670285375,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.7878787878787878,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,2024-03-01,5,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,-0.05801367894916376,0.14155397090787925,0.20964498049684877,0.45454545454545453,0.9545454545454546,0.9545454545454546,0.7878787878787878,NEW,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,2024-04-02,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.12301623224372848,0.2507050318071473,0.33109198623318914,1.0,1.0,1.0,1.0,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,2024-04-02,2,EUROPE_BANKS,Europe banking industry,0.06514221494443206,0.06682186986896244,0.1396759218367234,0.9545454545454546,0.7727272727272727,0.8181818181818182,0.8484848484848484,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,2024-04-02,3,GLOBAL_AI,Artificial-intelligence value chain,-0.03057400275650879,0.191937171855868,0.18396197529876357,0.6818181818181818,0.9545454545454546,0.9090909090909091,0.8484848484848484,NEW,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,2024-04-02,4,US_BANKS,Us banking industry,0.037537590384636665,0.13164802724618951,0.09663704061774325,0.8636363636363636,0.9090909090909091,0.7727272727272727,0.8484848484848484,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,2024-04-02,5,GLOBAL_RETAIL,Retail and e-commerce businesses,0.03863899649410674,0.08787434737204713,0.07900928472136104,0.9090909090909091,0.8636363636363636,0.7272727272727273,0.8333333333333333,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,2024-05-01,1,EUROPE_BANKS,Europe banking industry,0.1505774472082393,0.12726328511729035,0.19339640416509107,0.8636363636363636,0.9090909090909091,0.8636363636363636,0.8787878787878787,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,2024-05-01,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.05736968599595871,0.25353448710253623,0.3994522808478742,0.6818181818181818,1.0,0.9545454545454546,0.8787878787878787,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,2024-05-01,3,US_BANKS,Us banking industry,0.04371840584081288,0.1894608755571936,0.14732461968216648,0.6363636363636364,0.9545454545454546,0.7727272727272727,0.7878787878787878,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,2024-05-01,4,GLOBAL_RETAIL,Retail and e-commerce businesses,0.08617374320297455,0.12143171683837539,0.1321980435229535,0.7272727272727273,0.8636363636363636,0.6818181818181818,0.7575757575757576,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,2024-05-01,5,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.18396369001159507,0.014949253284986197,-0.1342173811012456,1.0,0.6363636363636364,0.4090909090909091,0.6818181818181818,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,2024-06-03,1,EUROPE_BANKS,Europe banking industry,0.20870069206350972,0.1574297370211668,0.26128838402100696,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.9242424242424241,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,2024-06-03,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.06964383823819587,0.23863666984759635,0.2838813458519702,0.7272727272727273,1.0,0.9545454545454546,0.8939393939393938,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,2024-06-03,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,0.11790027069822084,0.0344095761271348,0.4762871241590616,0.8636363636363636,0.7727272727272727,1.0,0.8787878787878787,DEVELOPING,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,2024-06-03,4,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.49144012946309545,0.13044556394518847,0.04320993729231426,1.0,0.8636363636363636,0.7272727272727273,0.8636363636363635,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,2024-06-03,5,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.35926164418828943,0.06727363726249647,-0.012643737904249885,0.9545454545454546,0.8181818181818182,0.6363636363636364,0.803030303030303,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,2024-07-01,1,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.105674627420554,0.2362885275367077,0.3563890259533413,0.9545454545454546,1.0,1.0,0.9848484848484849,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,2024-07-01,2,US_BANKS,Us banking industry,-0.007689808077657623,0.016560876197864394,0.11746867901352531,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8787878787878787,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,2024-07-01,3,EUROPE_BANKS,Europe banking industry,-0.017863094810276037,0.04306660940081897,0.08604825702162655,0.7272727272727273,0.9545454545454546,0.8636363636363636,0.8484848484848484,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,2024-07-01,4,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.09604494991539281,0.008234329444314348,0.03430309731695114,0.9090909090909091,0.8636363636363636,0.6818181818181818,0.8181818181818181,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,2024-07-01,5,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.1335910164511862,-0.05296722963301548,-0.010989668697080401,1.0,0.7272727272727273,0.5909090909090909,0.7727272727272727,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,2024-08-01,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.05770878586720496,0.24230226930930354,0.1852815233276206,0.9090909090909091,1.0,0.9545454545454546,0.9545454545454544,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,2024-08-01,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,0.05888154485390196,0.10531736897797672,0.24257799777509037,0.9545454545454546,0.8636363636363636,1.0,0.9393939393939392,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,2024-08-01,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.013888327979168391,0.1592355186727663,0.0609919450113483,0.7727272727272727,0.9545454545454546,0.7727272727272727,0.8333333333333333,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,2024-08-01,4,US_BANKS,Us banking industry,0.017442650750463473,0.06070766705185382,0.12176831792069387,0.8181818181818182,0.7727272727272727,0.8181818181818182,0.803030303030303,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,2024-08-01,5,EUROPE_BANKS,Europe banking industry,-0.02219637009895381,0.11619454706669585,0.13630010899898304,0.5454545454545454,0.9090909090909091,0.8636363636363636,0.7727272727272726,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,2024-09-02,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.05386820330583042,0.4085201764245754,0.21229786214486102,0.9545454545454546,1.0,1.0,0.9848484848484849,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,2024-09-02,2,US_BANKS,Us banking industry,0.011935620533746194,0.06086222298863997,0.1664381209768948,0.7727272727272727,0.8636363636363636,0.9090909090909091,0.8484848484848484,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,2024-09-02,3,EUROPE_BANKS,Europe banking industry,-0.06293302752051277,0.13950595207672944,0.12901458805305155,0.45454545454545453,0.9090909090909091,0.8636363636363636,0.7424242424242423,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,2024-09-02,4,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.05875079711864206,-0.07412446106915849,-0.001996823104358114,1.0,0.4090909090909091,0.7272727272727273,0.7121212121212122,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,2024-09-02,5,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,-0.07286711348209307,-0.006936496504024725,0.19492346249710835,0.36363636363636365,0.7727272727272727,0.9545454545454546,0.696969696969697,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,2024-10-01,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.13509587966923298,0.16293695947527742,0.31326457183977285,0.9545454545454546,0.9090909090909091,1.0,0.9545454545454544,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,2024-10-01,2,GLOBAL_RETAIL,Retail and e-commerce businesses,0.10958179711077709,0.06514758850126401,0.14562422330561176,0.9090909090909091,0.8636363636363636,0.9090909090909091,0.8939393939393938,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,2024-10-01,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.06467012246051529,0.17963661654046925,0.11718379352880093,0.8181818181818182,1.0,0.8636363636363636,0.8939393939393938,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,2024-10-01,4,CHINA_INTERNET,China internet and digital economy,0.2078038988214137,0.17164151353278823,-0.023535550102941838,1.0,0.9545454545454546,0.5909090909090909,0.8484848484848484,DEVELOPING,CHINA_BROAD,CHINA,INTERNET_SERVICES,CHINA_INTERNET,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,2024-10-01,5,EUROPE_BANKS,Europe banking industry,0.0317222371696253,0.024088942548003534,0.11620033218346992,0.6363636363636364,0.7727272727272727,0.8181818181818182,0.7424242424242424,MATURE,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,2024-11-01,1,GLOBAL_GOLD_MINERS,Global gold-mining equities,0.0496187297662356,0.14885459642333787,0.2291832495588666,0.7727272727272727,1.0,0.9545454545454546,0.909090909090909,MATURE,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,2024-11-01,2,GLOBAL_SOFTWARE,Software and cloud businesses,0.12006782536817684,0.054545042449178016,0.10554777463471243,0.9545454545454546,0.9090909090909091,0.7272727272727273,0.8636363636363635,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,2024-11-01,3,US_BANKS,Us banking industry,0.05650400799524613,0.0415803274940576,0.21072367840464135,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.8636363636363635,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,2024-11-01,4,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.021048073871369644,0.14330658445706113,0.24271298783196538,0.5909090909090909,0.9545454545454546,1.0,0.8484848484848484,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,2024-11-01,5,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.06368404270449135,0.017734691601913433,0.017496115186514505,0.8636363636363636,0.8181818181818182,0.6363636363636364,0.7727272727272727,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,2024-12-02,1,GLOBAL_SOFTWARE,Software and cloud businesses,0.19640373865513783,0.2237576809706201,0.15611895501935713,1.0,1.0,0.9545454545454546,0.9848484848484849,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,2024-12-02,2,US_BANKS,Us banking industry,0.1140841308268774,0.1633235643783557,0.2462930006296884,0.7272727272727273,0.9545454545454546,1.0,0.8939393939393938,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,2024-12-02,3,GLOBAL_AI,Artificial-intelligence value chain,0.17641749930833361,0.06251002623194646,0.10522480890683084,0.9545454545454546,0.8181818181818182,0.8636363636363636,0.8787878787878787,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,2024-12-02,4,GLOBAL_RETAIL,Retail and e-commerce businesses,0.13410857786461006,0.11140209640238963,0.13871872311370037,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8787878787878787,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,2024-12-02,5,GLOBAL_SILVER_MINERS,Global silver-mining equities,0.13196727047250656,0.023360702449725768,0.026600576602662462,0.7727272727272727,0.7272727272727273,0.7272727272727273,0.7424242424242424,DEVELOPING,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,2025-01-02,1,GLOBAL_SOFTWARE,Software and cloud businesses,0.18946449121491704,0.17891966113787028,0.18125936224176264,0.9565217391304348,1.0,1.0,0.9855072463768115,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,2025-01-02,2,US_BANKS,Us banking industry,0.13624273669569287,0.09399388509075957,0.11424153954779137,0.9130434782608695,0.9090909090909091,0.9090909090909091,0.9104084321475625,MATURE,US_FINANCIALS,UNITED_STATES,BANKS,NOT_APPLICABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,2025-01-02,3,GLOBAL_RETAIL,Retail and e-commerce businesses,0.0079070861079511,0.10471123933371773,0.12145552021360229,0.7391304347826086,0.9545454545454546,0.9545454545454546,0.8827404479578391,DEVELOPING,NOT_APPLICABLE,GLOBAL,RETAIL,RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,2025-01-02,4,GLOBAL_AI,Artificial-intelligence value chain,0.1928832783730714,0.0674162099233997,0.06772503479882808,1.0,0.8181818181818182,0.8181818181818182,0.8787878787878787,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,2025-01-02,5,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,0.09406023624025117,0.07379901349443907,0.020239279492743956,0.8695652173913043,0.8636363636363636,0.6818181818181818,0.8050065876152832,DEVELOPING,GLOBAL_TECHNOLOGY,GLOBAL,CYBERSECURITY,CYBERSECURITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,2025-02-03,1,GLOBAL_SOFTWARE,Software and cloud businesses,0.15924840793672201,0.2984368433392057,0.16956886005895466,1.0,1.0,0.8181818181818182,0.9393939393939393,MATURE,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
