signal_date,execution_date,execution_lag_xlon_sessions,execution_status,complete_eligible_industry_theme_universe,family_count,rank_1_family,rank_2_family,rank_3_family,rank_4_family,rank_5_family,selected_family,previous_holding,switch_occurred,RS63,RS126,RS252,rank_RS63,rank_RS126,rank_RS252,composite_score,entry_implementation_ticker,entry_implementation_ISIN,parent_sector,geography,industry,theme,deepvue_label,research_maturity,transaction_cost_estimate_normalised,warning,global_trend_regime,global_realised_volatility_63,global_vol_q33_prior,global_vol_q67_prior,cross_sectional_dispersion_rs63,leadership_breadth_positive_rs63,rotation_intensity_rank_change_21,eligible_family_count,mature_family_count,theme_family_count,industry_family_count,recent_launch_count_252,us_technology_dominance,volatility_regime,dispersion_q33_prior,dispersion_q67_prior,rotation_q33_prior,rotation_q67_prior,dispersion_regime,rotation_intensity_regime,breadth_regime,selected_family_holding_period_return_gbp,candidate_net_holding_period_return,global_benchmark_holding_period_return,equal_weight_pool_holding_period_return,unselected_pool_holding_period_return,subsequent_endpoint_date,selected_minus_unselected
2025-01-31,2025-02-03,1.0,NO_SWITCH_REVIEW,GLOBAL_SOFTWARE;US_BANKS;GLOBAL_RETAIL;GLOBAL_CYBERSECURITY;GLOBAL_AI;CHINA_INTERNET;GLOBAL_GOLD_MINERS;EUROPE_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_SEMICONDUCTORS;GLOBAL_BIOTECHNOLOGY;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_SILVER_MINERS;GLOBAL_AGRIBUSINESS;GLOBAL_OIL_GAS;GLOBAL_WATER;GLOBAL_INFRASTRUCTURE;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR,22,GLOBAL_SOFTWARE,US_BANKS,GLOBAL_RETAIL,GLOBAL_CYBERSECURITY,GLOBAL_AI,GLOBAL_SOFTWARE,GLOBAL_SOFTWARE,NO,0.15924840793672201,0.2984368433392057,0.16956886005895466,1.0,1.0,0.8181818181818182,0.9393939393939393,KLWD,IE00BJGWQN72,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,Software,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.10515585681293725,0.1088583468208615,0.14342098011815346,0.0883036428165703,0.391304347826087,0.0434782608695653,23,13,14,9,1,DOMINANT,LOW,0.06713834135169092,0.09589997263067015,0.11111111111111116,0.16666666666666663,NORMAL,LOW,MEDIUM,-0.09302596344161129,-0.09667568494534151,-0.018707865168539062,-0.03407893775737991,-0.03119063324293292,2025-03-03,-0.06183533019867837
2025-02-28,2025-03-03,1.0,EXECUTED,EUROPE_BANKS;CHINA_INTERNET;GLOBAL_GOLD_MINERS;GLOBAL_RETAIL;US_BANKS;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE;GLOBAL_SILVER_MINERS;GLOBAL_TRANSPORTATION;GLOBAL_BIOTECHNOLOGY;GLOBAL_AI;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_WATER;GLOBAL_SEMICONDUCTORS;GLOBAL_AGRIBUSINESS;GLOBAL_OIL_GAS;GLOBAL_CLEAN_ENERGY;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_SOLAR,22,EUROPE_BANKS,CHINA_INTERNET,GLOBAL_GOLD_MINERS,GLOBAL_RETAIL,US_BANKS,EUROPE_BANKS,GLOBAL_SOFTWARE,YES,0.3099519133076889,0.1714084293956557,0.3236169665132005,1.0,0.9545454545454546,0.9545454545454546,0.9696969696969697,S7XP,IE00B3Q19T94,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,Banks,MATURE,0.005337787040449141,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.10439400239395516,0.10859860641235283,0.1431794207258334,0.10323493944475522,0.34782608695652173,0.13043478260869565,23,13,14,9,1,NOT_DOMINANT,LOW,0.06749148971843126,0.0956978931303331,0.11111111111111116,0.16666666666666663,HIGH,NORMAL,MEDIUM,0.03261254874158026,0.02845793739304714,-0.05788057479819064,-0.04174521010945065,-0.04535287523577869,2025-04-01,0.07796542397735895
2025-03-31,2025-04-01,1.0,EXECUTED,GLOBAL_GOLD_MINERS;EUROPE_BANKS;GLOBAL_SILVER_MINERS;CHINA_INTERNET;US_BANKS;GLOBAL_RETAIL;GLOBAL_INFRASTRUCTURE;GLOBAL_CYBERSECURITY;GLOBAL_OIL_GAS;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;GLOBAL_TRANSPORTATION;GLOBAL_SOFTWARE;GLOBAL_BIOTECHNOLOGY;GLOBAL_AI;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR,22,GLOBAL_GOLD_MINERS,EUROPE_BANKS,GLOBAL_SILVER_MINERS,CHINA_INTERNET,US_BANKS,GLOBAL_GOLD_MINERS,EUROPE_BANKS,YES,0.46410124166182287,0.2366105278506847,0.45268138661502455,1.0,0.9130434782608695,1.0,0.9710144927536231,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.005488777424400221,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",BELOW_OR_EQUAL_200,0.14250587438210913,0.10865284650550244,0.142673721854119,0.17010528682292,0.5,0.21837944664031622,22,12,14,8,1,NOT_DOMINANT,NORMAL,0.06772786360256214,0.09597316345216589,0.11266511266511262,0.16666666666666666,HIGH,HIGH,MEDIUM,0.007298424467099274,0.007298424467099274,-0.01507049100631952,-0.0175047099394936,-0.01919726814434719,2025-05-01,0.026495692611446464
2025-04-30,2025-05-01,1.0,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS;EUROPE_BANKS;GLOBAL_CYBERSECURITY;GLOBAL_SILVER_MINERS;CHINA_INTERNET;GLOBAL_RETAIL;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_SOFTWARE;GLOBAL_BATTERY_EV;GLOBAL_AI;GLOBAL_CLEAN_ENERGY;GLOBAL_BIOTECHNOLOGY;GLOBAL_OIL_GAS;GLOBAL_SEMICONDUCTORS;GLOBAL_SOLAR;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR,22,GLOBAL_GOLD_MINERS,EUROPE_BANKS,GLOBAL_CYBERSECURITY,GLOBAL_SILVER_MINERS,CHINA_INTERNET,GLOBAL_GOLD_MINERS,GLOBAL_GOLD_MINERS,NO,0.39722334646648316,0.3018953776799391,0.4960981668174107,0.9565217391304348,0.9130434782608695,1.0,0.9565217391304346,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",BELOW_OR_EQUAL_200,0.2302764457029621,0.10886418474624743,0.1433120580638479,0.16836840116126336,0.36363636363636365,0.0444664031620553,22,12,14,8,1,NOT_DOMINANT,HIGH,0.06784325281433264,0.09641648644068951,0.1131507381507381,0.16666666666666663,HIGH,LOW,MEDIUM,0.11063829787234014,0.11063829787234014,0.02850444225074078,0.033763090243806415,0.031911884447506145,2025-06-02,0.078726413424834
2025-05-30,2025-06-02,1.0,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS;EUROPE_BANKS;GLOBAL_SILVER_MINERS;GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;GLOBAL_RETAIL;CHINA_INTERNET;GLOBAL_INFRASTRUCTURE;GLOBAL_AI;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_CLEAN_ENERGY;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BIOTECHNOLOGY;GLOBAL_OIL_GAS;GLOBAL_SOLAR;GLOBAL_GENOMICS,22,GLOBAL_GOLD_MINERS,EUROPE_BANKS,GLOBAL_SILVER_MINERS,GLOBAL_CYBERSECURITY,GLOBAL_WATER,GLOBAL_GOLD_MINERS,GLOBAL_GOLD_MINERS,NO,0.26180391882872356,0.4137878995661093,0.40481004913979857,0.9565217391304348,0.9130434782608695,1.0,0.9565217391304346,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",BELOW_OR_EQUAL_200,0.23898535619216948,0.10892655206471068,0.1441530712592891,0.12536658060237432,0.391304347826087,0.08695652173913043,23,13,14,9,2,NOT_DOMINANT,HIGH,0.06797801940984805,0.09674331960505227,0.11111111111111116,0.16666666666666663,HIGH,LOW,MEDIUM,-0.0449414932173553,-0.04878272632756009,0.03023395320935851,0.047258044640053454,0.05158747527553831,2025-07-01,-0.09652896849289361
2025-06-30,2025-07-01,1.0,EXECUTED,EUROPE_BANKS;GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_CYBERSECURITY;GLOBAL_URANIUM_NUCLEAR;US_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_WATER;GLOBAL_AI;CHINA_INTERNET;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_RETAIL;GLOBAL_SOFTWARE;GLOBAL_AGRIBUSINESS;GLOBAL_CLEAN_ENERGY;GLOBAL_BATTERY_EV;GLOBAL_INFRASTRUCTURE;GLOBAL_TRANSPORTATION;GLOBAL_SOLAR;GLOBAL_OIL_GAS;GLOBAL_BIOTECHNOLOGY;GLOBAL_GENOMICS,22,EUROPE_BANKS,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_CYBERSECURITY,GLOBAL_URANIUM_NUCLEAR,EUROPE_BANKS,GLOBAL_GOLD_MINERS,YES,0.058405723739923365,0.49110929705995976,0.41251541568899697,0.7083333333333334,1.0,0.9545454545454546,0.8876262626262625,S7XP,IE00B3Q19T94,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,Banks,MATURE,0.005838929273459483,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.22212224630891975,0.10904207144548778,0.1448203619251038,0.09155253406709621,0.7083333333333334,0.18478260869565216,24,14,15,9,2,NOT_DOMINANT,HIGH,0.06810067227185,0.09690616528520207,0.11111111111111116,0.16666666666666663,NORMAL,HIGH,BROAD,0.08651300420495223,0.08651300420495223,0.03330616047513657,0.03973226987417622,0.03747027302173089,2025-08-01,0.04904273118322133
2025-07-31,2025-08-01,1.0,NO_SWITCH_REVIEW,EUROPE_BANKS;GLOBAL_SILVER_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_AI;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;CHINA_INTERNET;GLOBAL_CLEAN_ENERGY;GLOBAL_URANIUM_NUCLEAR;GLOBAL_RETAIL;US_BANKS;GLOBAL_SOLAR;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_SOFTWARE;GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;GLOBAL_TRANSPORTATION;GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;GLOBAL_GENOMICS;GLOBAL_BIOTECHNOLOGY,22,EUROPE_BANKS,GLOBAL_SILVER_MINERS,GLOBAL_SEMICONDUCTORS,GLOBAL_AI,GLOBAL_GOLD_MINERS,EUROPE_BANKS,EUROPE_BANKS,NO,0.0792360714459801,0.4231200853094048,0.4916012873131468,0.75,0.9565217391304348,1.0,0.9021739130434783,S7XP,IE00B3Q19T94,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,Banks,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.11427257846319931,0.10920137568409197,0.1449845750657392,0.08708673285382927,0.625,0.18750000000000003,24,14,15,9,2,NOT_DOMINANT,NORMAL,0.06847420343852015,0.09691619230958752,0.11217948717948717,0.16666666666666666,NORMAL,HIGH,MEDIUM,0.052175159463914156,0.04794614060529567,0.02107517186971708,0.05747929862990331,0.0557923930451103,2025-09-01,-0.0036172335811961442
2025-08-29,2025-09-01,1.0,EXECUTED,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;EUROPE_BANKS;GLOBAL_AI;GLOBAL_SEMICONDUCTORS;GLOBAL_SOLAR;CHINA_INTERNET;GLOBAL_CLEAN_ENERGY;US_BANKS;GLOBAL_RETAIL;GLOBAL_SOFTWARE;GLOBAL_AGRIBUSINESS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_WATER;GLOBAL_CYBERSECURITY;GLOBAL_TRANSPORTATION;GLOBAL_GENOMICS;GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;GLOBAL_BIOTECHNOLOGY,22,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_BATTERY_EV,EUROPE_BANKS,GLOBAL_SILVER_MINERS,EUROPE_BANKS,YES,0.17793914162242763,0.5020283711342479,0.573124051290721,0.88,1.0,1.0,0.96,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.006643804275113221,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.08950797640515114,0.10904193059159746,0.14451599541015292,0.0817176153553612,0.68,0.12250000000000005,25,14,16,9,2,NOT_DOMINANT,LOW,0.06879653984507869,0.09677564752581508,0.1136363636363636,0.16666666666666666,NORMAL,NORMAL,BROAD,0.21798595981602498,0.21798595981602498,0.03719646799117027,0.07856370636439536,0.07207477804222706,2025-10-01,0.14591118177379792
2025-09-30,2025-10-01,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;GLOBAL_URANIUM_NUCLEAR;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_AI;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_CLEAN_ENERGY;GLOBAL_SOFTWARE;CHINA_INTERNET;GLOBAL_RETAIL;GLOBAL_SOLAR;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_CYBERSECURITY;GLOBAL_GENOMICS;GLOBAL_TRANSPORTATION;GLOBAL_AGRIBUSINESS;GLOBAL_BIOTECHNOLOGY;GLOBAL_WATER;GLOBAL_INFRASTRUCTURE;GLOBAL_OIL_GAS,23,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_BATTERY_EV,GLOBAL_URANIUM_NUCLEAR,GLOBAL_AEROSPACE_DEFENCE,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.4054825817508467,0.5564410681348522,0.7862963725471344,1.0,0.9583333333333334,1.0,0.9861111111111109,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.08734183649831372,0.10887452015558984,0.14429705962100614,0.12222416013812269,0.72,0.08000000000000002,25,14,16,9,1,NOT_DOMINANT,LOW,0.06932274516504724,0.09675948356543368,0.11363636363636359,0.16666666666666666,HIGH,LOW,BROAD,-0.07621981516446419,-0.07621981516446419,0.04490794934553599,0.04102835630056112,0.04607410056012329,2025-11-03,-0.12229391572458748
2025-10-31,2025-11-03,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_AI;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_SOFTWARE;EUROPE_BANKS;GLOBAL_GENOMICS;GLOBAL_ROBOTICS_AUTOMATION;CHINA_INTERNET;US_BANKS;GLOBAL_BIOTECHNOLOGY;GLOBAL_RETAIL;GLOBAL_CYBERSECURITY;GLOBAL_TRANSPORTATION;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE,23,GLOBAL_SILVER_MINERS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_BATTERY_EV,GLOBAL_GOLD_MINERS,GLOBAL_SEMICONDUCTORS,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.28156859892455377,0.41539270606110557,0.46989931512451566,0.92,0.9583333333333334,0.9130434782608695,0.9304589371980676,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.0800887251457577,0.10847648468713224,0.14395413261895385,0.13511172635804405,0.6,0.12,25,16,16,9,1,NOT_DOMINANT,LOW,0.06968446104460314,0.09700653731158278,0.11182336182336182,0.16666666666666663,HIGH,NORMAL,MEDIUM,0.20309810671256523,0.20309810671256523,-0.006619818718810566,-0.0034043921537532107,-0.012128149332785942,2025-12-01,0.21522625604535117
2025-11-28,2025-12-01,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_SOLAR;GLOBAL_CLEAN_ENERGY;GLOBAL_BIOTECHNOLOGY;EUROPE_BANKS;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_AI;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AEROSPACE_DEFENCE;CHINA_INTERNET;GLOBAL_SOFTWARE;GLOBAL_INFRASTRUCTURE;GLOBAL_RETAIL;GLOBAL_OIL_GAS;GLOBAL_CYBERSECURITY;GLOBAL_AGRIBUSINESS;GLOBAL_WATER;GLOBAL_TRANSPORTATION,23,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_BATTERY_EV,GLOBAL_SEMICONDUCTORS,GLOBAL_SOLAR,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.22913309855260433,0.5110646093706406,0.8867815496972111,0.96,1.0,0.9565217391304348,0.9721739130434782,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.11397058526907891,0.1082892130706524,0.14342098011815346,0.11108354210220492,0.52,0.16,25,16,16,9,1,NOT_DOMINANT,NORMAL,0.06995200643728886,0.09714029997688879,0.11111111111111116,0.16666666666666663,HIGH,NORMAL,MEDIUM,0.03433476394849788,0.03433476394849788,-0.006766454787780041,0.007846042860612412,0.00645191312520943,2026-01-02,0.027882850823288452
2025-12-31,2026-01-02,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_SOLAR;GLOBAL_GENOMICS;GLOBAL_BIOTECHNOLOGY;GLOBAL_CLEAN_ENERGY;US_BANKS;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_URANIUM_NUCLEAR;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AI;CHINA_INTERNET;GLOBAL_AGRIBUSINESS;GLOBAL_TRANSPORTATION;GLOBAL_RETAIL;GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;GLOBAL_SOFTWARE;GLOBAL_WATER;GLOBAL_CYBERSECURITY,23,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_BATTERY_EV,EUROPE_BANKS,GLOBAL_SEMICONDUCTORS,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.1435902071569244,0.6110872546799822,1.1494256063044541,1.0,1.0,0.9565217391304348,0.9855072463768115,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.1127351718882254,0.10841422955885324,0.14322034483824225,0.11005991378230542,0.4,0.08000000000000007,25,16,16,9,1,NOT_DOMINANT,NORMAL,0.0701726900828454,0.09752120870033218,0.11266511266511262,0.16666666666666663,HIGH,LOW,MEDIUM,0.13174273858921204,0.13174273858921204,0.01218001651527656,0.04042234662137112,0.03570458070143445,2026-02-02,0.09603815788777759
2026-01-30,2026-02-02,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_SOLAR;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_CLEAN_ENERGY;GLOBAL_GENOMICS;GLOBAL_AGRIBUSINESS;GLOBAL_BIOTECHNOLOGY;GLOBAL_OIL_GAS;US_BANKS;CHINA_INTERNET;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_INFRASTRUCTURE;GLOBAL_TRANSPORTATION;GLOBAL_AI;GLOBAL_RETAIL;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE,23,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_BATTERY_EV,EUROPE_BANKS,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.4700845506821263,0.916920684512599,1.5008956098394748,1.0,1.0,1.0,1.0,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.1078833283630961,0.10847259128654074,0.1426803402529666,0.1458799307154442,0.68,0.16,25,16,16,9,1,NOT_DOMINANT,LOW,0.07053177197484746,0.0975497325791061,0.11217948717948717,0.16666666666666663,HIGH,NORMAL,BROAD,0.2563397494653221,0.2563397494653219,0.014378951662247674,0.02754942120845727,0.017805327316084307,2026-03-02,0.2385344221492378
2026-02-27,2026-03-02,1.0,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR;EUROPE_BANKS;GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BIOTECHNOLOGY;US_BANKS;GLOBAL_TRANSPORTATION;GLOBAL_AI;CHINA_INTERNET;GLOBAL_RETAIL;GLOBAL_SOFTWARE;GLOBAL_CYBERSECURITY,23,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_BATTERY_EV,GLOBAL_SEMICONDUCTORS,GLOBAL_SILVER_MINERS,GLOBAL_SILVER_MINERS,NO,0.5480560355104,0.8366261431936208,1.9318071894354798,1.0,1.0,1.0,1.0,SILG,IE000UL6CLP7,GLOBAL_MATERIALS,GLOBAL,SILVER_MINERS,SILVER_MINERS,Silver Miners,DEVELOPING,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.08293831179900617,0.10828671219949462,0.14243017965498989,0.17746821968722384,0.68,0.07999999999999999,25,16,16,9,2,NOT_DOMINANT,LOW,0.07128551754280955,0.09817347986533301,0.11266511266511262,0.16666666666666663,HIGH,LOW,BROAD,-0.17144941634241317,-0.17477335777660286,-0.03357796320498663,-0.031859857062335184,-0.025568900091562985,2026-04-01,-0.1458805162508502
2026-03-31,2026-04-01,1.0,EXECUTED,GLOBAL_OIL_GAS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;GLOBAL_SILVER_MINERS;GLOBAL_SOLAR;GLOBAL_CLEAN_ENERGY;GLOBAL_AGRIBUSINESS;GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_AEROSPACE_DEFENCE;GLOBAL_INFRASTRUCTURE;GLOBAL_GENOMICS;EUROPE_AEROSPACE_DEFENCE;GLOBAL_BIOTECHNOLOGY;EUROPE_BANKS;GLOBAL_WATER;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_AI;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE;GLOBAL_RETAIL;CHINA_INTERNET,24,GLOBAL_OIL_GAS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_BATTERY_EV,GLOBAL_SILVER_MINERS,GLOBAL_SOLAR,GLOBAL_OIL_GAS,GLOBAL_SILVER_MINERS,YES,0.4679508634328877,0.45271919113737424,0.18686450107775232,1.0,1.0,0.6666666666666666,0.8888888888888888,SPOG,IE00B6R51Z18,GLOBAL_ENERGY,GLOBAL,OIL_AND_GAS,OIL_AND_GAS,Oil & Gas,MATURE,0.010894252588065593,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",BELOW_OR_EQUAL_200,0.10940589690553297,0.10791623317251325,0.14202957634041577,0.14893910653675108,0.52,0.08000000000000002,25,16,16,9,2,NOT_DOMINANT,NORMAL,0.07145845987499237,0.09888314815740204,0.11182336182336182,0.16666666666666663,HIGH,LOW,MEDIUM,-0.023880597014924843,-0.02779687635388306,0.05908665349006559,0.03072240801941506,0.03262288064511876,2026-05-01,-0.0565034776600436
