analysis_context_id,analysis_context_type,context_primary_for_a3r1,economic_exposure_family_id,economic_exposure_name,primary_rotation_role,a2r_primary_competition_pool_id,universe_tier,a2r_research_maturity,parent_exposure_family_id,parent_benchmark_family_id,overlap_cluster_id,warning
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_SOLAR,Solar-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXPERIMENTAL,DEVELOPING,GLOBAL_CLEAN_ENERGY,GLOBAL_CLEAN_ENERGY,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_TECHNOLOGY,Broad global technology sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_TRANSPORTATION,Transportation and logistics,INDUSTRY_ROTATION,POOL_GLOBAL_INDUSTRIES,EXPERIMENTAL,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_TRANSPORT_LOGISTICS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,DEVELOPING,GLOBAL_ENERGY,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_UTILITIES,Broad global utilities sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_UTILITIES_AND_WATER,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,GLOBAL_WATER,Water infrastructure and services,THEME_ROTATION,POOL_GLOBAL_THEMES,EXTENDED,MATURE,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,INDIA,Broad Indian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,CORE,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,JAPAN,Broad Japanese equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,JAPAN_EUR_HEDGED,Broad Japanese equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,JAPAN,JAPAN,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,JAPAN_GBP_HEDGED,Broad Japanese equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,JAPAN,JAPAN,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,SOUTH_KOREA,Broad South Korean equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXPERIMENTAL,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,TAIWAN,Broad Taiwanese equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXPERIMENTAL,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,UK_BROAD_MARKET,Broad UK equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,UK_LARGE_CAP,UK large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,CORE,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,UK_MID_CAP,UK mid-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,CORE,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,UK_SMALL_CAP,UK small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_UK_MARKET_CAP_BREADTH,EXTENDED,MATURE,UK_BROAD_MARKET,UK_BROAD_MARKET,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_AEROSPACE_DEFENCE,United States aerospace and defence,THEME_ROTATION,POOL_US_THEMES,EXTENDED,NEW,GLOBAL_INDUSTRIALS,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_BANKS,Us banking industry,INDUSTRY_ROTATION,POOL_US_INDUSTRIES,EXTENDED,MATURE,US_FINANCIALS,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_BROAD_LARGE_CAP,Broad US large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_BROAD_LARGE_CAP_EUR_HEDGED,Broad US large-cap equities hedged to EUR,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_BROAD_LARGE_CAP_GBP_HEDGED,Broad US large-cap equities hedged to GBP,BROAD_GEOGRAPHY_ROTATION,POOL_HEDGED_GEOGRAPHY_VARIANTS,EXTENDED,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_COMMUNICATION_SERVICES,Broad communication-services sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,EXTENDED,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_OTHER_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_CONSUMER_STAPLES,Broad consumer-staples sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_FINANCIALS,Broad global financials sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_HEALTHCARE,Broad global healthcare sector,SECTOR_ROTATION,POOL_US_BROAD_SECTORS,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,US_BROAD_LARGE_CAP,US_BROAD_LARGE_CAP,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_SMALL_CAP,US small-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,US_TOTAL_MARKET,US_TOTAL_MARKET,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
ALL_EQUITY_OPPORTUNITIES,ALL_EQUITY,NO,US_TOTAL_MARKET,Broad all-cap US equities,BROAD_GEOGRAPHY_ROTATION,POOL_US_MARKET_BREADTH_STYLE,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,DEVELOPED_ASIA_PACIFIC,Developed Asia-Pacific equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_GLOBAL_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,EMERGING_MARKETS,Broad emerging-market equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_ALL_WORLD,GLOBAL_ALL_WORLD,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,EUROPE_BROAD,Broad developed European equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_EUROPE_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,EUROZONE,Eurozone equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_EUROPE_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,JAPAN,Broad Japanese equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_JAPAN_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,UK_BROAD_MARKET,Broad UK equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_UK_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_BROAD_GEOGRAPHY_PRIMARY,FINE_POOL,NO,US_BROAD_LARGE_CAP,Broad US large-cap equities,BROAD_GEOGRAPHY_ROTATION,POOL_BROAD_GEOGRAPHY_PRIMARY,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_US_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_CHINA_THEMES,FINE_POOL,NO,CHINA_INTERNET,China internet and digital economy,THEME_ROTATION,POOL_CHINA_THEMES,EXPERIMENTAL,MATURE,CHINA_BROAD,CHINA_BROAD,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_CHINA_IMPLEMENTATIONS,FINE_POOL,NO,CHINA_A_SHARES,Mainland China A-shares,COUNTRY_ROTATION,POOL_COUNTRY_CHINA_IMPLEMENTATIONS,EXTENDED,MATURE,CHINA_BROAD,CHINA_BROAD,OVL_CHINA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_CHINA_IMPLEMENTATIONS,FINE_POOL,NO,CHINA_BROAD,Broad China equities,COUNTRY_ROTATION,POOL_COUNTRY_CHINA_IMPLEMENTATIONS,EXTENDED,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_CHINA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_ROTATION,FINE_POOL,NO,AUSTRALIA,Broad Australian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXTENDED,MATURE,DEVELOPED_ASIA_PACIFIC,DEVELOPED_ASIA_PACIFIC,OVL_GLOBAL_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_ROTATION,FINE_POOL,NO,CANADA,Broad Canadian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_GLOBAL_BROAD_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_ROTATION,FINE_POOL,NO,INDIA,Broad Indian equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,CORE,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_ROTATION,FINE_POOL,NO,SOUTH_KOREA,Broad South Korean equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXPERIMENTAL,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_COUNTRY_ROTATION,FINE_POOL,NO,TAIWAN,Broad Taiwanese equities,COUNTRY_ROTATION,POOL_COUNTRY_ROTATION,EXPERIMENTAL,MATURE,EMERGING_MARKETS,EMERGING_MARKETS,OVL_EMERGING_ASIA_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_COMMUNICATION_SERVICES,Broad Europe communication services sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,EXTENDED,DEVELOPING,EUROPE_BROAD,EUROPE_BROAD,OVL_OTHER_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_CONSUMER_DISCRETIONARY,Broad Europe consumer discretionary sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,EXTENDED,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_CONSUMER_STAPLES,Broad consumer-staples sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_ENERGY,Broad Europe energy sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_FINANCIALS,Broad Europe financials sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_HEALTHCARE,Broad Europe healthcare sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_INDUSTRIALS,Broad Europe industrials sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_MATERIALS,Broad Europe materials sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,DEVELOPING,EUROPE_BROAD,EUROPE_BROAD,OVL_MATERIALS_AND_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_REAL_ESTATE,Europe listed real estate,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,EXTENDED,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_REAL_ESTATE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_TECHNOLOGY,Broad Europe technology sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_TECHNOLOGY_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_BROAD_SECTORS,FINE_POOL,NO,EUROPE_UTILITIES,Broad Europe utilities sector,SECTOR_ROTATION,POOL_EUROPE_BROAD_SECTORS,CORE,MATURE,EUROPE_BROAD,EUROPE_BROAD,OVL_UTILITIES_AND_WATER,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_INDUSTRIES,FINE_POOL,NO,EUROPE_BANKS,Europe banking industry,INDUSTRY_ROTATION,POOL_EUROPE_INDUSTRIES,EXTENDED,MATURE,EUROPE_FINANCIALS,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_THEMES,FINE_POOL,NO,EUROPE_AEROSPACE_DEFENCE,Aerospace and defence businesses,THEME_ROTATION,POOL_EUROPE_THEMES,EXTENDED,DEVELOPING,EUROPE_INDUSTRIALS,EUROPE_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_EUROPE_THEMES,FINE_POOL,NO,EUROPE_INFRASTRUCTURE,Europe listed infrastructure,THEME_ROTATION,POOL_EUROPE_THEMES,EXTENDED,NEW,EUROPE_INDUSTRIALS,EUROPE_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_COMMUNICATION_SERVICES,Broad global communication services sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_OTHER_EQUITY,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_CONSUMER_DISCRETIONARY,Broad global consumer discretionary sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,EXTENDED,DEVELOPING,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_CONSUMER_STAPLES,Broad global consumer staples sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_CONSUMER_AND_RETAIL,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_ENERGY,Broad global energy sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_ENERGY_AND_TRANSITION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_FINANCIALS,Broad global financials sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_FINANCIALS_AND_BANKS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_HEALTHCARE,Broad global healthcare sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_HEALTHCARE_INNOVATION,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_INDUSTRIALS,Broad global industrials sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_INDUSTRIAL_DEFENCE_INFRA,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_MATERIALS,Broad global materials sector,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,CORE,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_MATERIALS_AND_MINERS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
POOL_GLOBAL_BROAD_SECTORS,FINE_POOL,NO,GLOBAL_REAL_ESTATE,Global listed property and REITs,SECTOR_ROTATION,POOL_GLOBAL_BROAD_SECTORS,EXTENDED,MATURE,GLOBAL_DEVELOPED_WORLD,GLOBAL_DEVELOPED_WORLD,OVL_REAL_ESTATE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
