module_id,review_date,execution_date,execution_lag_xlon_sessions,same_close_execution,execution_status,target_weights_json,selected_families,selected_count,target_risky_weight,traded_notional_fraction,trade_legs,transaction_cost_rate,transaction_cost_value,pre_trade_portfolio_value,reason
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-12-24,2021-12-29,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.25}",GLOBAL_SEMICONDUCTORS,1,0.25,0.75,1,0.0015150818215609097,0.0016033014165069716,1.0582276110046478,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-12-31,2022-01-04,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.7535647347469323,1,0.001522305491912838,0.001600946215034145,1.0516589630262003,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-01-21,2022-01-24,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.25,1,0.0005174810660235139,0.0004724538997007432,0.9129877994014864,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-01-28,2022-01-31,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.25}",GLOBAL_SEMICONDUCTORS,1,0.25,0.5029243403099517,1,0.001023133561410829,0.0009447106889328208,0.923350307881731,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-01-31,2022-02-01,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.25}",GLOBAL_OIL_GAS,1,0.25,0.5028105711299786,2,0.001040096441490324,0.0009630047933892228,0.9258802885714723,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-02-04,2022-02-07,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.747131330655224,1,0.0015114512387021076,0.00140341816661282,0.9285236140452295,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-02-11,2022-02-14,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.5}",GLOBAL_OIL_GAS,1,0.5,0.5,1,0.0010174443405967493,0.0009308699051055018,0.9149099051055019,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-02-18,2022-02-21,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.25}",GLOBAL_OIL_GAS,1,0.25,0.24558336664684227,1,0.0005087815877996129,0.00046098332169300306,0.906053467238607,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-03-18,2022-03-21,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,0.47418337331683497,1,0.0009653776683256606,0.0009057373765780097,0.9382207671624616,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-04-01,2022-04-04,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.5}",GLOBAL_OIL_GAS,1,0.5,0.2567844382432509,1,0.000530129780087508,0.0005108943022699897,0.9637155305360451,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-04-08,2022-04-11,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.49909154151126767,1,0.001014720479594496,0.0009792919208206508,0.965085400870195,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-04-22,2022-04-25,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.25}",GLOBAL_OIL_GAS,1,0.25,0.75,1,0.0015175633377686442,0.0013790266514163425,0.9087111009442284,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-07-29,2022-08-01,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.7350536633883711,1,0.0014872993772306027,0.001380713610881135,0.9283360378003158,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-08-19,2022-08-22,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,0.25,1,0.0005156417699738866,0.0005261324429730367,1.0203448859460735,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-08-26,2022-08-30,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.2423059833362191,1,0.0004997745941671637,0.0005260567487846406,1.0525880165262784,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-08-31,2022-09-01,1.0,False,EXECUTED,"{""GLOBAL_INFRASTRUCTURE"": 1.0}",GLOBAL_INFRASTRUCTURE,1,1.0,2.0,2,0.00403088833457151,0.004165519359473668,1.033399839868417,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-09-02,2022-09-05,1.0,False,EXECUTED,"{""GLOBAL_INFRASTRUCTURE"": 0.75}",GLOBAL_INFRASTRUCTURE,1,0.75,0.25,1,0.0005155162593463287,0.0005302592148998942,1.0285984297997883,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-09-16,2022-09-20,1.0,False,EXECUTED,"{""GLOBAL_INFRASTRUCTURE"": 1.0}",GLOBAL_INFRASTRUCTURE,1,1.0,0.25312992977710136,1,0.0005219676527128677,0.0005303484488972855,1.0160561600721032,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-09-23,2022-09-26,1.0,False,EXECUTED,"{""GLOBAL_INFRASTRUCTURE"": 0.75}",GLOBAL_INFRASTRUCTURE,1,0.75,0.25,1,0.0005155928652687514,0.0005277325230392487,1.0235450460784974,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-09-30,2022-10-03,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.25}",GLOBAL_OIL_GAS,1,0.25,0.9863687567122928,2,0.0020056269455450367,0.0019465101090021405,0.9705245102165143,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-11-04,2022-11-07,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.7173502957043079,1,0.0014504271415855365,0.0014719577351221716,1.0148443123541517,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-11-11,2022-11-14,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,0.25,1,0.0005161943650473119,0.0005087239939377933,0.9855279878755865,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-11-18,2022-11-21,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.5}",GLOBAL_OIL_GAS,1,0.5,0.23060694848852226,1,0.0004786638496999602,0.00043779345208076395,0.9146156584734466,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-11-25,2022-11-28,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.4962080094936715,1,0.0010097323396368488,0.0009306438975570793,0.9216738545700006,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-11-30,2022-12-01,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,2.0,2,0.004034578396749437,0.003724398888630956,0.923119722157739,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-12-09,2022-12-12,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.25}",EUROPE_BANKS,1,0.25,0.75,1,0.001517390710471421,0.0013925570078877382,0.9177313385918254,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2022-12-23,2022-12-28,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.48806692721155853,1,0.0009932492508839248,0.0009261987053824408,0.9324937366508823,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-01-13,2023-01-16,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,0.2331848166453978,1,0.0004823216986641868,0.00048256160757219666,1.0004974043437695,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-01-20,2023-01-23,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,0.5,1,0.00101604754050046,0.0010105049272767048,0.9945449272767048,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-01-27,2023-01-30,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,0.4915099115570021,1,0.0009988007143178046,0.0010101368290704146,1.0113497263168787,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-02-03,2023-02-06,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.25,1,0.0005153216268151922,0.0005367924217952773,1.0416648435905547,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-02-17,2023-02-20,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,0.2567364230290442,1,0.0005283672857955391,0.0005661671086622649,1.0715408086059155,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-03-10,2023-03-13,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.2775420012637738,1,0.0005707723868251806,0.0005806542675719837,1.0173131724219688,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-03-17,2023-03-20,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.25}",EUROPE_BANKS,1,0.25,0.4863714570387335,1,0.0009892837621241566,0.0009545440958610059,0.9648840225694608,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-03-31,2023-04-03,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,1.0090005879052877,2,0.0020506675672906432,0.0020038120460246613,0.9771510887413664,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-04-06,2023-04-11,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.24594939412046457,1,0.0005085158175881507,0.0004884093467683473,0.9604604810226618,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-04-21,2023-04-24,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2606678480575952,1,0.0005382911652821865,0.0005066876600870668,0.9412891995384092,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-04-28,2023-05-02,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.24890905531427687,1,0.0005148414606707683,0.00048268229766345997,0.9375357940958965,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-05-05,2023-05-09,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.25257622864375967,1,0.000522258900185706,0.0004872580522188766,0.9329818066204641,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-05-12,2023-05-15,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.24694870177366324,1,0.0005107920743675479,0.0004825333144193943,0.9446765888387306,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-08-18,2023-08-21,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.25,1,0.0005147208330698553,0.0005580488860115609,1.0841777720231218,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-08-25,2023-08-29,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.24019844040829363,1,0.0004945321789974922,0.0005583705045191172,1.129088314639175,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-09-01,2023-09-04,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.5,1,0.0010139282947657761,0.0011618289142059188,1.1458689142059189,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-09-15,2023-09-18,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.26030807622784713,1,0.0005348184574187021,0.0006010082590561889,1.1237612515412265,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-09-22,2023-09-25,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.2529304029939825,1,0.0005202233423752396,0.0005780848396433033,1.1112243387693432,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-09-29,2023-10-02,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,2.0,2,0.004027937588669571,0.004602106837172121,1.14254670929303,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-10-06,2023-10-09,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.75}",GLOBAL_URANIUM_NUCLEAR,1,0.75,0.25,1,0.0005146169361277028,0.0005619020449184207,1.0918840898368416,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-10-20,2023-10-23,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,0.2516098104460711,1,0.0005179097302139265,0.0005626805841367478,1.0864452844018366,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-10-27,2023-10-30,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.5,1,0.0010144869364418,0.0011176421992778165,1.1016821992778165,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-11-03,2023-11-06,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.75}",GLOBAL_URANIUM_NUCLEAR,1,0.75,0.253146946859479,1,0.0005208726686291011,0.0005702212869434333,1.0947421918762106,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-11-10,2023-11-13,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.2607927377186291,1,0.0005355286121593956,0.0006129923861747608,1.1446491788795568,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-11-17,2023-11-20,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,0.49160914003934053,1,0.0009969214751747563,0.0011611063428810186,1.164691875734226,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-12-01,2023-12-04,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.5,1,0.001013736573166011,0.0011778218273362773,1.1618618273362773,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2023-12-29,2024-01-02,1.0,False,EXECUTED,"{""GLOBAL_AI"": 0.5}",GLOBAL_AI,1,0.5,0.9971031369774395,2,0.002021755724279444,0.0023424947488500905,1.1586438068253564,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-01-19,2024-01-22,1.0,False,EXECUTED,"{""GLOBAL_AI"": 0.75}",GLOBAL_AI,1,0.75,0.2623741853789648,1,0.0005388534527018209,0.000609716493624884,1.1315070740806328,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-01-26,2024-01-29,1.0,False,EXECUTED,"{""GLOBAL_AI"": 1.0}",GLOBAL_AI,1,1.0,0.24697147014397636,1,0.000507871147271749,0.0005819574278216159,1.1458761359999552,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-01-31,2024-02-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,2.0,2,0.004028948131399158,0.004442567383054069,1.1026618457635171,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-04-30,2024-05-01,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,2.0,2,0.0040266964171702,0.0048145842498877,1.1956660624719249,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-05-10,2024-05-13,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.25,1,0.0005127699544540502,0.0006408643431371777,1.2498086862743556,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-06-07,2024-06-10,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,0.24476482405836264,1,0.0005025230759571025,0.0006172557689012779,1.2283132823814231,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-06-28,2024-07-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.995916740718305,2,0.0020179693925060443,0.002464562373114466,1.2213081042095557,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-07-19,2024-07-22,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.264400727390812,1,0.0005422337379043584,0.0006442724872517341,1.1881822214562638,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-07-31,2024-08-01,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,1.4906823696134808,2,0.0030092069842190296,0.0034499332565903315,1.1464592747134283,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-08-02,2024-08-05,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.2615623541705937,1,0.0005377259030219618,0.0005877673436907696,1.0930612425170154,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-09-20,2024-09-23,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005129995786973236,0.0006298260479545345,1.2277320959090692,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-09-27,2024-09-30,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.2579162480183208,1,0.0005292381627596056,0.0006300798947339297,1.1905413083752412,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-10-04,2024-10-07,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005134250255675351,0.0006103722757797603,1.1888245515595206,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-10-25,2024-10-28,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.5}",GLOBAL_GOLD_MINERS,1,0.5,0.2653652843898475,1,0.000543301956117566,0.0006897487911707993,1.2695496185946797,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-11-01,2024-11-04,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.5088663515969736,1,0.0010305221144251391,0.0012859960985625652,1.2479073282963347,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-11-08,2024-11-11,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.000513744908104505,0.0005965386360539235,1.161157272107847,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-11-15,2024-11-18,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.5}",GLOBAL_GOLD_MINERS,1,0.5,0.2547184160664011,1,0.0005229173758374006,0.0006190967887681042,1.1839285083550375,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-11-22,2024-11-25,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.24886253499293276,1,0.0005111701352323824,0.0006067858510706972,1.1870526254333051,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-11-29,2024-12-02,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 0.75}",GLOBAL_SOFTWARE,1,0.75,1.497642778801796,2,0.0030224192035443053,0.00355557160242794,1.1763992229332125,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2024-12-27,2024-12-30,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 0.5}",GLOBAL_SOFTWARE,1,0.5,0.2467270454940541,1,0.0005071917083978181,0.0005892418914147161,1.1617735102099531,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-01-03,2025-01-06,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 1.0}",GLOBAL_SOFTWARE,1,1.0,0.4924813559465657,1,0.0009984886995651073,0.0011781675417371794,1.1799508018972387,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-02-28,2025-03-03,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,2.0,2,0.004028907455161446,0.004448773690057411,1.1042134225143527,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-03-31,2025-04-01,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,2.0,2,0.004028107727128747,0.00457444310815338,1.1356307770383447,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-04-04,2025-04-07,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.25}",GLOBAL_GOLD_MINERS,1,0.25,0.75,1,0.0015156943162302208,0.0015413529925218169,1.0169286616812112,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-05-16,2025-05-19,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.48164884372602423,1,0.0009785555532831215,0.0010235865751678412,1.0460178491999126,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-05-23,2025-05-27,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.25}",GLOBAL_GOLD_MINERS,1,0.25,0.5089296300575095,1,0.0010325732408436254,0.0011200143066535816,1.0846826765901039,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-06-06,2025-06-09,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.7412803822628888,1,0.0014970973380228293,0.0016436936475910436,1.0979203595150464,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2025-06-13,2025-06-16,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005141525971227019,0.0005798141061272359,1.127708212254472,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
