model_id,signal_date,execution_date,economic_exposure_family_id,isin,ticker,mic,official_issue_date,first_valid_implementation_observation,historical_platform_status,historical_evidence_urls,current_status_back_projected,warning,historical_isa_status,status_basis,ucits_evidence_status
A4_CONCENTRATION_TOP_3,2025-01-31,2025-02-03,GLOBAL_RETAIL,IE00BMH5XY61,EBIG,XLON,,2021-11-16,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-01-31,2025-02-03,GLOBAL_SOFTWARE,IE00BFD2H405,FSKY,XLON,2018-12-28,2018-12-28,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/FSKY/first-trust-global-funds-icav/company-page;https://www.borsaitaliana.it/borsa/etf/scheda/IE00BFD2H405-XAMS.html?lang=en,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS share class and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_EXACT_ISIN_EXCHANGE_AND_KIID_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-01-31,2025-02-03,US_BANKS,IE00BDVPTJ63,XUFB,XLON,,2018-12-06,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-02-28,2025-03-03,CHINA_INTERNET,IE00BMW13836,KWBP,XLON,,2020-10-01,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-02-28,2025-03-03,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-02-28,2025-03-03,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-03-31,2025-04-01,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-03-31,2025-04-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-03-31,2025-04-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-04-30,2025-05-01,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-04-30,2025-05-01,GLOBAL_CYBERSECURITY,IE00BF16M727,FCBR,XLON,2020-05-29,2020-05-29,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/FCBR/first-trust-global-funds-icav/company-page;https://info.ftgportfolios.com/thematic_etf_cyber_security.html,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS share class and recognised-exchange admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_PRODUCT_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-04-30,2025-05-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-05-30,2025-06-02,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-05-30,2025-06-02,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-05-30,2025-06-02,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-06-30,2025-07-01,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-06-30,2025-07-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-06-30,2025-07-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-07-31,2025-08-01,EUROPE_BANKS,IE00B3Q19T94,S7XP,XLON,2014-10-24,2014-10-24,HISTORICALLY_UNCERTAIN,https://www.invesco.com/ie/en/financial-products/etfs/invesco-euro-stoxx-optimised-banks-ucits-etf-acc.html;https://www.londonstockexchange.com/stock/S7XP/invesco/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-07-31,2025-08-01,GLOBAL_SEMICONDUCTORS,IE00BMC38736,SMGB,XLON,2020-12-03,2020-12-03,HISTORICALLY_UNCERTAIN,https://www.vaneck.com/ucits/semiconductor-etf/en/;https://www.vaneck.com/uk/en/library/fact-sheets/smh-fact-sheet.pdf;https://www.londonstockexchange.com/stock/SMGB/van-eck-global,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS share class and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-07-31,2025-08-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-08-29,2025-09-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-08-29,2025-09-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-08-29,2025-09-01,GLOBAL_URANIUM_NUCLEAR,IE0005YK6564,URNP,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_DATE_STAMPED_KIID
A4_CONCENTRATION_TOP_3,2025-09-30,2025-10-01,GLOBAL_BATTERY_EV,IE00BF0M2Z96,BATG,XLON,,2018-01-23,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-09-30,2025-10-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-09-30,2025-10-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-10-31,2025-11-03,GLOBAL_BATTERY_EV,IE00BF0M2Z96,BATG,XLON,,2018-01-23,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-10-31,2025-11-03,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-10-31,2025-11-03,GLOBAL_URANIUM_NUCLEAR,IE0005YK6564,URNP,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_DATE_STAMPED_KIID
A4_CONCENTRATION_TOP_3,2025-11-28,2025-12-01,GLOBAL_BATTERY_EV,IE00BF0M2Z96,BATG,XLON,,2018-01-23,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-11-28,2025-12-01,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-11-28,2025-12-01,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-12-31,2026-01-02,GLOBAL_BATTERY_EV,IE00BF0M2Z96,BATG,XLON,,2018-01-23,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2025-12-31,2026-01-02,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2025-12-31,2026-01-02,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2026-01-30,2026-02-02,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2026-01-30,2026-02-02,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2026-01-30,2026-02-02,GLOBAL_URANIUM_NUCLEAR,IE0005YK6564,URNP,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_DATE_STAMPED_KIID
A4_CONCENTRATION_TOP_3,2026-02-27,2026-03-02,GLOBAL_GOLD_MINERS,IE00B3CNHG25,AUCP,XLON,2008-11-06,2008-12-12,HISTORICALLY_UNCERTAIN,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE
A4_CONCENTRATION_TOP_3,2026-02-27,2026-03-02,GLOBAL_SILVER_MINERS,IE000UL6CLP7,SILG,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,YES_OFFICIAL_ISSUER_EVIDENCE
A4_CONCENTRATION_TOP_3,2026-02-27,2026-03-02,GLOBAL_URANIUM_NUCLEAR,IE0005YK6564,URNP,XLON,2022-05-06,2022-05-06,HISTORICALLY_UNCERTAIN,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_DATE_STAMPED_KIID
A4_CONCENTRATION_TOP_3,2026-03-31,2026-04-01,GLOBAL_BATTERY_EV,IE00BF0M2Z96,BATG,XLON,,2018-01-23,HISTORICALLY_UNCERTAIN,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_UNCERTAIN_ISA,No product/account-specific historical ISA evidence captured.,NOT_DETERMINED
A4_CONCENTRATION_TOP_3,2026-03-31,2026-04-01,GLOBAL_OIL_GAS,IE00B6R51Z18,SPOG,XLON,2011-09-19,2011-10-05,HISTORICALLY_UNCERTAIN,https://www.ishares.com/uk/individual/en/products/251909/ishares-oil-gas-exploration-production-ucits-etf?locale=en_GB,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,YES_OFFICIAL_ISSUER_EVIDENCE
